study_hours,attendance,participation,extra_curricular,sleep_hours,stress_level,motivation_score,parent_education,previous_gpa,assignment_completion,grade
17.7,58.2,1.5,5.2,7.6,9.3,4.8,3,2.44,61.9,D
26.8,82.4,2.0,8.1,7.5,3.6,3.9,0,2.26,58.6,B
17.2,64.7,1.5,1.5,4.0,3.9,7.2,0,2.64,53.0,D
18.3,80.0,2.9,2.9,6.6,7.5,5.0,3,2.98,43.6,C
19.9,100.0,4.7,1.1,4.1,6.1,3.1,3,2.28,99.3,C
11.1,100.0,8.2,1.4,7.5,6.7,9.1,3,2.48,77.8,B
13.9,93.9,5.1,0.3,6.9,9.6,2.6,0,3.81,76.4,C
3.6,85.1,0.8,1.3,6.5,2.7,6.0,3,3.99,64.4,B
16.4,95.1,6.6,5.6,5.8,5.3,2.7,3,3.6,57.5,B
19.9,77.1,3.7,1.9,6.6,2.2,8.2,0,3.51,82.6,A
24.5,81.0,2.6,7.0,7.6,5.8,6.4,0,2.02,64.9,C
9.4,92.1,2.4,0.1,6.5,3.8,1.9,2,3.63,43.8,C
9.6,88.8,8.0,0.7,5.4,5.6,3.9,1,2.34,49.2,C
13.7,81.2,5.8,1.9,7.8,7.8,9.5,0,3.16,63.9,C
8.1,70.0,1.1,0.1,7.9,7.4,6.9,1,3.76,46.9,D
15.1,85.7,9.7,2.7,5.7,2.9,8.1,2,3.29,81.2,A
27.7,89.1,8.7,1.1,8.7,10.0,4.9,2,3.05,65.7,B
28.1,73.0,8.8,6.5,6.3,5.2,9.8,3,2.24,80.7,A
14.3,97.4,9.0,1.0,7.1,2.8,2.3,2,3.08,41.6,B
13.5,88.2,9.8,0.8,4.7,2.0,5.4,3,2.25,62.7,B
16.5,73.6,6.2,3.5,7.1,9.2,8.3,3,2.5,58.3,C
11.1,86.0,1.2,0.8,6.9,1.7,3.6,0,3.98,71.2,B
28.9,77.5,4.1,0.1,6.1,4.8,1.4,0,1.96,75.3,C
8.6,68.7,0.7,4.4,6.5,7.5,4.5,1,2.41,53.0,D
17.1,49.7,2.6,4.2,5.5,4.6,7.4,3,1.68,95.1,D
26.6,80.1,0.4,1.8,5.9,4.5,9.2,3,3.36,90.2,C
16.4,56.5,1.4,0.6,8.1,6.0,3.3,1,3.72,62.3,C
10.7,86.1,10.0,0.3,5.2,4.5,6.8,3,3.3,66.2,C
12.7,75.7,1.6,0.7,7.5,2.2,2.1,2,2.62,69.6,C
6.4,76.1,8.2,6.5,6.0,1.5,6.5,3,2.63,82.9,B
5.9,82.7,0.8,1.0,7.1,3.3,1.7,3,1.73,83.8,D
2.5,94.2,5.0,8.5,6.7,9.4,3.9,3,3.36,61.9,C
12.6,83.1,1.8,3.3,5.6,8.7,5.1,0,2.21,41.4,D
22.9,84.6,0.8,4.8,5.0,1.3,6.9,2,2.1,72.1,B
25.7,78.4,7.5,0.7,5.2,5.6,9.4,3,3.6,42.2,A
17.5,59.6,8.9,0.1,6.2,3.1,3.4,2,2.49,53.3,C
13.6,72.9,9.3,4.2,6.2,8.5,4.7,2,2.9,55.8,C
17.7,60.1,8.8,0.5,6.0,4.3,1.4,2,3.31,59.6,C
15.9,69.5,4.4,1.0,5.2,3.3,5.9,1,2.96,54.3,C
29.5,64.3,8.1,4.3,10.0,1.5,6.0,3,2.08,87.5,B
13.3,52.6,3.8,3.8,6.5,7.3,8.7,0,3.25,68.0,C
11.9,82.4,6.4,2.2,7.9,5.8,6.5,0,2.3,63.6,C
16.4,76.4,7.5,7.1,5.9,9.8,3.0,0,2.78,68.4,C
9.3,74.0,9.9,0.7,6.9,8.1,9.9,0,2.82,98.1,B
7.6,74.9,7.0,4.1,7.2,5.1,2.9,3,2.58,91.9,B
6.2,72.5,3.9,0.3,6.1,6.8,9.3,0,3.36,49.1,C
7.3,83.6,8.4,4.3,6.0,4.3,2.2,2,2.77,47.3,C
10.7,58.5,8.8,6.3,5.8,1.7,8.0,1,2.34,44.2,C
14.4,92.3,6.5,8.8,7.3,7.2,4.5,0,1.85,92.8,B
10.7,76.9,0.4,2.3,6.1,8.2,1.4,2,1.58,49.5,F
17.5,66.0,8.3,3.4,5.8,5.6,5.8,0,2.0,93.3,B
11.3,79.1,0.6,0.7,4.0,6.8,9.5,3,2.27,46.7,F
12.2,84.5,7.9,3.6,7.5,9.8,6.0,2,2.62,73.9,C
4.5,75.8,2.0,2.3,8.4,4.5,4.8,3,3.7,90.1,C
15.8,79.8,8.5,8.6,4.8,6.1,2.4,0,4.0,91.4,B
16.5,68.1,9.1,3.3,7.5,1.4,9.4,2,3.99,77.7,A
13.9,71.6,7.8,4.4,6.3,7.2,4.0,2,2.99,98.1,C
4.4,61.6,7.2,10.0,6.9,4.2,3.9,2,2.99,71.0,D
24.6,79.6,4.5,4.0,9.5,3.7,2.8,0,2.81,72.6,C
7.2,79.1,4.1,0.3,5.9,8.1,9.3,1,3.83,76.0,C
4.5,87.3,3.8,4.0,6.7,8.1,2.5,1,3.19,52.7,D
10.1,69.9,4.6,0.6,6.0,1.2,3.9,3,2.86,51.7,C
22.5,69.0,5.0,3.2,8.7,4.5,4.1,1,2.1,78.1,C
24.6,56.3,9.1,0.1,5.6,5.5,4.9,0,2.43,83.7,B
4.1,80.0,2.0,0.0,6.9,2.7,6.7,2,2.89,84.8,C
24.6,62.2,3.8,0.0,7.6,7.7,4.1,2,3.3,71.3,C
14.4,85.0,0.6,2.6,7.7,4.3,3.3,0,2.54,91.5,C
20.9,87.4,0.6,2.7,5.9,4.8,1.8,2,3.69,52.1,C
4.3,100.0,8.7,0.7,6.6,4.1,1.2,1,2.64,55.1,B
5.7,47.1,9.7,0.1,6.6,8.2,4.9,3,3.15,67.2,D
10.8,86.0,7.1,4.5,4.1,9.7,6.5,0,3.59,83.7,B
4.1,66.3,6.8,0.9,5.1,6.4,3.6,2,4.0,82.9,D
12.3,90.6,6.8,1.5,4.8,2.4,7.2,0,2.43,45.6,B
7.3,87.5,6.7,0.1,6.1,7.3,3.0,1,3.0,44.1,D
17.1,63.6,2.8,1.4,5.9,1.7,4.0,2,3.07,65.5,D
18.3,71.7,6.5,10.0,6.9,3.7,1.3,2,2.8,49.9,C
19.1,68.6,3.0,6.5,7.8,6.5,4.8,2,2.2,54.3,C
4.0,75.0,4.4,2.9,7.8,5.9,5.3,2,2.78,95.5,C
12.9,83.5,5.5,3.0,8.7,2.0,9.7,0,2.42,85.0,B
11.9,66.3,3.8,2.9,8.4,5.9,6.9,1,2.62,71.0,D
19.7,73.6,9.5,1.2,7.1,8.3,6.6,1,4.0,40.0,B
15.8,66.1,9.0,4.1,5.8,2.0,9.8,3,3.22,42.9,B
23.5,72.6,8.5,0.5,7.9,3.4,1.4,0,2.0,88.3,C
3.6,83.4,6.4,4.5,5.1,4.6,7.5,1,2.86,52.9,C
30.8,81.9,2.3,0.1,4.3,2.6,3.9,0,3.29,43.0,C
12.9,76.0,5.7,2.0,7.1,3.4,2.3,0,3.78,76.4,C
8.1,78.7,3.5,5.2,4.9,8.6,5.4,1,3.36,69.9,D
8.6,76.3,5.1,2.5,5.0,2.4,6.6,3,3.19,94.1,C
17.8,94.9,6.2,1.3,6.4,9.4,6.6,3,2.58,45.0,C
13.7,57.5,4.9,3.8,7.8,2.6,8.0,3,2.39,79.8,C
16.9,84.1,9.2,10.0,6.0,7.7,4.0,2,4.0,69.6,B
18.1,56.6,3.7,2.9,7.4,8.3,1.3,1,3.33,42.9,D
17.1,82.4,5.0,2.4,6.7,5.7,9.1,2,3.55,87.4,B
17.4,84.2,6.1,0.6,8.9,6.7,4.8,2,2.63,94.0,B
23.2,79.6,5.3,0.8,7.0,8.7,9.1,2,3.72,78.9,B
19.5,81.1,3.1,1.5,5.6,5.5,5.4,0,2.73,75.3,B
3.9,84.5,9.7,3.7,5.4,2.3,2.5,0,2.55,42.7,C
16.5,84.5,9.7,1.7,6.7,7.2,9.2,1,2.51,62.4,B
13.5,69.3,2.1,2.2,6.1,5.6,1.7,1,2.66,75.2,C
14.8,81.1,1.3,2.7,6.2,8.7,9.2,0,2.85,91.0,C
13.1,85.1,3.3,1.4,6.7,7.4,9.9,0,2.84,81.3,C
4.3,58.4,6.3,5.0,5.3,7.0,7.0,2,2.39,94.1,C
24.9,73.6,5.0,5.0,7.2,5.9,4.8,3,3.71,98.4,B
13.5,100.0,8.3,3.7,5.9,4.3,9.4,3,2.92,91.8,B
5.8,65.0,3.6,0.2,6.7,9.5,2.8,3,3.02,42.4,F
14.0,83.6,7.3,1.7,6.3,8.2,6.6,3,2.74,58.9,C
4.3,73.6,7.3,0.1,6.1,2.7,2.1,3,1.45,92.2,C
11.7,78.8,4.7,0.5,6.8,9.2,6.5,2,2.7,86.0,C
18.8,100.0,7.4,1.9,7.6,7.3,9.4,1,2.42,49.9,B
16.4,69.3,3.5,9.2,5.9,1.1,3.7,0,3.27,56.9,C
9.5,68.7,5.4,3.2,5.6,8.3,7.1,2,3.05,93.3,C
18.9,67.1,2.9,10.0,6.8,3.9,1.8,3,3.41,57.1,B
23.7,88.2,8.0,3.2,6.0,3.9,5.6,0,1.62,90.9,B
21.1,78.7,5.1,2.2,6.9,2.9,7.5,2,2.89,74.2,B
10.0,78.2,0.8,1.9,5.9,9.4,7.5,3,3.22,42.0,D
9.5,85.7,3.5,2.4,7.0,6.5,3.9,2,1.9,48.6,C
25.1,68.7,9.0,2.5,6.8,8.0,8.1,0,2.92,97.6,C
18.5,68.1,3.3,0.1,7.4,8.5,8.6,1,1.94,44.6,C
14.0,84.4,6.3,1.7,7.4,9.1,6.9,3,2.34,57.4,C
2.8,83.4,4.8,2.6,5.9,2.3,3.9,0,3.57,86.2,C
16.4,85.2,8.0,3.8,8.6,8.6,7.0,0,3.53,84.0,B
4.4,70.3,8.3,2.9,7.8,7.3,3.6,1,4.0,75.3,B
13.4,71.8,2.4,0.0,4.5,2.7,1.0,2,2.46,58.8,C
14.9,55.4,2.2,0.7,6.1,4.7,9.9,1,3.16,61.1,D
6.6,66.9,7.9,2.5,6.6,7.5,4.8,1,2.32,71.4,D
24.3,83.1,0.8,3.6,5.3,8.8,6.5,2,2.61,61.3,C
8.7,78.9,5.7,4.8,5.4,6.2,6.5,2,2.83,83.7,C
20.5,61.7,9.5,0.2,4.2,3.0,5.6,2,3.02,76.4,B
4.0,55.3,0.2,10.0,7.2,7.8,4.5,0,3.24,85.1,D
10.0,56.5,4.2,2.0,6.6,4.3,3.2,0,3.49,64.5,C
17.3,62.4,3.9,4.7,6.5,6.6,3.1,3,1.57,83.1,F
21.2,74.2,6.1,6.2,7.0,7.8,4.9,3,3.53,72.8,B
7.7,58.5,7.8,2.1,8.6,5.5,6.5,1,2.84,93.9,D
5.8,79.0,8.0,2.4,7.5,3.4,7.6,1,2.38,76.6,B
21.9,58.5,4.4,3.6,5.5,8.0,7.5,3,2.98,79.4,C
13.6,69.0,6.4,2.5,6.5,2.7,8.2,1,2.79,98.0,C
24.0,88.8,3.6,2.0,7.6,3.0,5.5,2,3.29,61.0,B
24.7,86.9,8.7,6.3,6.0,9.8,4.4,0,3.62,78.3,A
14.7,86.7,2.9,2.0,6.4,3.2,4.1,3,2.21,49.8,C
9.3,85.3,1.8,1.1,6.4,1.2,2.3,0,2.94,41.6,D
29.9,72.1,4.4,8.2,8.8,9.1,2.3,3,3.0,53.8,D
19.8,79.1,5.3,8.8,5.7,4.5,2.3,0,2.7,53.8,C
22.7,100.0,9.9,1.4,5.7,5.3,4.5,3,3.46,60.6,A
17.4,83.3,8.9,3.6,6.0,5.7,8.7,0,1.69,95.9,B
4.4,100.0,2.4,1.0,8.4,5.5,7.2,2,3.37,50.4,C
10.4,80.0,5.4,8.1,9.7,6.4,4.7,3,2.23,90.3,C
1.9,79.6,4.7,7.1,6.3,5.7,8.0,3,3.09,73.7,C
14.8,95.6,5.5,1.6,6.2,7.6,9.3,3,2.27,55.1,C
10.3,82.5,5.5,0.3,7.3,7.0,9.1,2,3.71,87.0,B
8.6,75.5,0.6,0.2,6.5,4.3,2.0,0,3.85,83.9,D
20.5,88.4,2.7,4.8,5.8,8.0,7.4,3,2.52,51.0,C
19.9,65.2,3.9,0.2,4.0,5.0,1.4,0,2.31,61.7,D
26.8,55.4,9.5,0.3,6.6,9.5,9.9,2,2.56,69.0,A
7.1,81.9,5.0,1.9,5.7,5.1,1.1,1,4.0,50.4,C
26.9,81.7,9.6,5.8,6.7,4.1,10.0,3,2.56,58.1,A
3.1,67.2,9.2,0.3,6.5,5.0,9.8,2,3.32,99.4,C
9.4,100.0,0.2,3.7,5.7,6.1,6.1,0,3.01,80.9,C
4.5,78.5,1.2,2.7,7.0,8.0,3.5,3,3.27,57.3,D
23.5,81.1,6.4,6.2,6.1,4.4,8.0,0,2.94,65.0,B
21.5,62.0,3.3,0.8,7.5,3.8,2.7,1,2.94,90.3,C
13.5,64.2,4.8,2.7,6.4,6.9,4.9,3,2.0,80.8,D
11.3,77.2,8.5,1.3,5.8,4.3,7.6,3,2.57,57.6,C
16.8,67.0,1.2,0.5,7.8,4.1,6.4,0,3.1,50.2,C
17.3,84.4,1.9,10.0,7.5,1.1,4.2,3,3.11,84.6,B
11.2,74.0,2.4,1.0,6.4,4.5,7.5,2,3.37,94.6,C
6.8,69.3,9.4,0.9,4.8,7.4,3.6,2,2.68,56.0,D
12.5,65.3,8.5,0.8,5.8,7.1,4.9,1,3.2,46.9,D
11.6,62.8,1.8,0.0,4.0,3.1,1.5,2,2.19,65.8,D
20.0,58.1,3.6,5.5,5.6,1.8,10.0,1,4.0,73.1,B
26.4,72.4,0.6,0.3,6.7,4.7,1.4,0,1.66,97.4,C
22.7,57.3,2.9,4.9,9.1,2.7,5.8,0,2.65,59.1,B
8.8,65.8,6.3,0.5,5.7,8.8,5.6,1,2.99,63.1,D
9.9,73.1,3.9,1.7,5.1,2.5,1.2,2,4.0,76.6,C
4.3,73.8,9.4,2.5,5.1,8.0,2.5,2,3.67,42.9,C
4.0,85.7,8.4,4.6,6.0,9.7,8.9,1,4.0,78.7,B
11.0,67.6,5.7,1.7,7.6,5.8,1.6,1,2.32,62.1,C
16.5,75.7,5.4,4.8,6.1,4.9,2.3,0,3.47,42.9,C
23.2,80.2,1.8,1.7,6.3,2.3,7.5,1,3.65,51.2,B
20.6,87.3,3.0,6.1,6.5,7.6,6.6,2,2.58,85.6,B
26.1,98.4,7.2,6.3,5.4,9.4,6.2,1,2.04,50.7,B
17.5,90.7,3.3,0.2,4.4,7.4,9.6,1,2.69,81.5,C
16.9,87.5,6.3,3.6,7.4,9.6,5.2,1,2.44,82.1,B
21.3,90.2,8.4,3.4,6.9,8.4,7.4,0,2.57,47.9,B
23.9,52.9,8.9,6.1,5.6,7.0,6.8,1,3.19,94.1,C
27.4,92.5,6.8,7.3,6.3,4.5,3.2,3,3.57,62.3,B
8.1,100.0,9.5,1.0,5.2,1.4,4.4,3,2.94,77.4,B
8.9,63.1,0.5,2.2,6.1,4.8,9.2,3,2.66,83.5,C
12.0,94.7,1.8,3.5,6.5,7.5,5.5,2,2.91,65.9,C
0.5,82.3,2.3,6.8,5.0,7.5,3.7,2,2.16,43.2,D
4.3,92.2,9.0,1.7,5.9,4.9,7.4,1,2.25,40.8,B
6.3,85.2,6.8,1.7,6.6,2.8,3.6,3,2.98,81.6,C
23.7,92.4,1.1,0.1,5.7,2.0,1.6,0,2.25,85.3,B
5.2,59.9,7.7,4.3,5.8,9.0,6.6,3,3.97,99.4,C
1.5,81.1,1.8,0.2,8.6,3.9,6.5,3,3.21,43.1,C
6.4,84.0,1.7,2.0,7.5,8.1,3.1,2,3.25,51.6,C
15.4,71.2,1.7,0.5,7.5,4.2,1.2,2,1.79,45.8,D
9.6,79.9,1.7,0.2,6.0,8.5,1.9,0,4.0,48.7,C
18.4,68.8,9.4,2.4,7.2,5.6,1.8,2,3.48,78.6,B
4.5,90.6,1.5,1.3,6.4,8.7,6.0,0,2.28,42.8,F
6.6,89.9,9.6,0.5,7.4,2.7,2.5,2,3.6,92.2,A
8.0,99.2,3.6,5.9,4.7,9.4,8.2,3,2.7,43.3,D
13.0,87.1,3.1,2.7,7.8,5.5,4.3,3,3.22,65.9,C
15.5,62.8,6.1,1.9,7.2,5.5,8.7,0,3.21,85.1,C
7.0,70.9,5.0,0.5,4.8,1.9,3.9,0,3.6,50.1,C
13.8,90.0,6.4,8.8,6.9,7.0,6.8,2,3.51,43.5,C
19.1,78.2,7.3,0.5,5.3,6.4,4.4,2,2.73,61.2,C
9.0,72.7,6.2,2.0,7.7,9.7,9.5,0,2.75,89.9,C
7.7,71.9,6.0,1.4,4.9,4.4,2.2,0,3.59,67.2,D
6.1,87.7,1.4,1.2,5.4,5.0,2.7,3,2.08,73.5,D
9.5,86.2,4.7,2.1,5.1,2.2,8.3,3,2.21,62.4,C
9.6,79.3,8.4,1.7,4.6,4.9,9.1,0,3.8,55.7,B
19.4,84.1,4.6,0.6,7.7,5.1,8.9,3,2.36,48.9,B
12.4,68.5,7.3,1.6,8.1,5.9,5.9,1,3.17,45.3,B
2.0,91.6,4.0,0.8,5.8,4.0,5.1,2,2.68,97.3,B
11.2,61.4,0.4,0.7,4.1,7.4,5.6,3,2.49,49.6,F
7.9,77.6,6.8,1.9,7.8,1.5,8.9,1,2.68,91.1,C
17.0,88.1,7.8,3.1,6.2,2.2,8.9,0,2.27,85.0,A
22.9,67.2,7.2,0.5,7.8,5.1,2.2,3,3.46,58.9,B
5.3,85.9,7.2,3.3,5.6,2.4,3.1,0,3.16,62.0,C
24.5,89.6,5.5,0.3,4.8,6.7,8.5,2,3.48,50.3,B
15.7,62.4,7.7,2.8,7.5,4.4,3.0,0,2.79,76.5,C
25.1,74.5,7.3,7.4,7.8,7.4,3.7,1,2.28,73.0,B
23.9,81.0,4.9,1.4,6.5,3.2,5.6,0,3.57,48.5,B
18.0,93.1,7.6,2.7,6.3,5.8,2.1,1,3.16,72.4,B
10.2,78.1,6.8,4.8,7.2,6.6,1.8,3,2.31,46.8,C
24.2,72.1,7.1,3.5,4.0,4.6,8.8,3,3.57,59.9,A
9.8,88.9,0.5,1.5,7.8,9.7,5.1,1,2.49,89.5,D
22.0,76.2,8.0,10.0,6.3,5.5,8.6,2,2.69,91.7,A
15.2,89.8,9.2,1.5,4.0,7.0,10.0,2,2.82,41.5,C
10.3,70.5,1.3,4.4,5.7,3.5,6.3,2,2.38,79.6,D
6.7,93.0,7.0,5.6,8.1,7.7,6.1,3,3.07,58.7,C
15.0,83.7,1.9,0.3,7.1,6.9,2.3,3,2.99,96.1,C
11.5,88.3,1.1,2.6,7.3,8.9,9.8,2,3.0,70.7,C
16.9,71.2,2.6,0.2,7.0,9.6,3.3,0,3.5,44.3,D
15.1,72.8,9.5,1.0,7.6,7.1,6.6,2,2.72,82.3,B
12.4,73.7,9.1,0.1,7.2,3.2,9.5,0,2.72,97.2,B
17.6,83.5,9.8,3.5,6.3,4.5,8.0,2,2.13,49.6,C
14.0,85.1,7.9,0.3,6.0,4.1,7.3,0,2.77,45.4,C
6.0,63.2,8.4,3.8,8.0,9.5,1.8,3,2.3,58.4,D
26.4,77.3,3.6,2.0,5.3,9.3,5.3,2,2.78,89.2,C
7.9,94.4,4.9,1.3,7.7,8.3,5.5,2,2.79,44.1,C
11.1,77.5,0.3,2.9,8.6,4.7,9.3,1,3.92,53.1,C
13.7,100.0,1.0,1.6,5.8,9.5,4.9,2,3.17,70.0,C
12.3,93.5,3.9,5.7,6.2,6.7,2.3,0,2.14,64.7,C
23.6,87.7,7.0,1.3,5.2,8.9,6.8,1,2.2,40.0,B
13.6,92.8,8.6,0.5,8.1,4.9,1.9,2,2.71,93.9,B
19.9,69.9,8.0,1.5,4.8,2.8,1.6,2,2.87,66.7,C
13.6,87.8,3.8,0.2,7.6,1.1,3.6,3,2.21,46.3,C
10.6,65.4,6.2,0.4,7.3,1.0,9.4,1,3.26,60.0,B
16.8,66.0,1.8,2.1,8.0,5.5,2.2,0,2.56,64.5,D
9.9,77.7,10.0,3.4,7.3,1.6,2.1,2,2.93,90.6,B
8.8,66.5,1.7,1.8,6.2,4.1,5.2,3,3.95,96.2,C
8.7,68.3,9.0,4.7,6.8,7.8,1.3,2,2.57,53.3,D
3.0,81.7,9.2,0.5,5.6,6.4,4.1,1,1.72,61.2,D
5.7,59.8,4.6,1.0,4.9,2.6,6.0,0,2.67,42.0,D
10.4,86.2,3.8,3.0,5.0,3.7,6.6,3,3.16,47.6,B
14.2,78.5,7.2,0.4,7.5,3.4,9.6,2,2.26,51.9,C
13.7,65.6,8.0,4.6,6.7,1.2,4.5,0,3.07,54.2,C
5.8,79.0,5.4,5.3,6.3,3.4,9.1,2,3.18,74.4,B
22.9,57.3,6.8,10.0,6.9,2.6,3.9,2,2.04,41.3,B
20.8,77.5,9.5,0.1,6.8,7.7,6.8,1,2.83,47.8,C
7.8,67.9,5.0,2.0,5.9,2.6,7.6,1,2.13,59.9,D
20.4,80.5,0.2,2.3,7.1,6.7,10.0,2,3.55,64.4,B
23.7,74.6,9.2,6.4,6.2,1.3,7.8,3,3.52,69.7,A
18.2,71.0,4.1,1.6,6.6,9.7,6.4,1,3.64,86.2,B
3.9,83.9,9.5,0.5,7.0,5.5,6.2,1,3.36,85.7,C
23.8,92.4,5.5,0.7,6.9,4.0,4.4,1,2.8,97.8,B
11.6,78.3,0.8,1.0,6.1,1.8,8.7,1,3.31,81.3,B
11.3,92.5,6.4,4.8,6.4,8.1,2.7,0,2.12,75.0,C
16.4,83.8,3.2,0.3,6.8,1.5,8.7,2,3.35,60.4,B
16.9,76.9,7.4,1.2,6.5,7.5,7.4,0,3.71,74.9,B
24.4,79.2,8.7,6.4,7.6,5.0,5.6,0,2.01,93.7,C
9.7,94.2,7.7,1.3,7.0,4.3,7.5,2,4.0,82.8,B
5.9,52.3,5.7,0.2,6.6,5.6,4.3,1,1.34,57.1,D
15.5,77.8,4.6,0.0,5.2,5.0,4.3,3,3.08,45.1,C
21.7,72.7,7.1,6.5,6.4,5.6,6.2,1,2.52,54.1,B
18.7,69.4,6.2,1.7,4.8,4.5,6.1,1,2.69,41.5,C
12.2,87.3,8.5,1.0,8.3,9.0,4.6,1,1.86,45.9,D
10.2,73.5,1.2,3.1,7.5,10.0,3.1,1,2.83,54.4,F
6.5,99.8,1.7,1.7,5.4,6.7,4.5,3,2.9,98.2,C
8.9,88.1,8.5,0.0,7.3,9.1,7.2,0,2.12,64.8,B
17.5,87.5,5.5,4.7,5.7,8.9,1.5,3,2.11,70.7,C
18.0,80.0,10.0,0.7,4.9,9.0,7.8,2,3.91,75.8,B
15.2,80.3,3.4,1.3,5.8,9.0,4.3,1,2.19,83.5,C
4.4,75.0,5.6,0.2,5.1,7.5,5.4,3,2.4,85.1,D
7.7,83.2,1.6,0.5,6.3,5.3,10.0,2,2.5,65.9,C
19.5,69.8,10.0,1.3,6.2,7.2,6.4,3,3.3,43.2,B
18.0,87.3,8.0,4.5,4.3,8.3,2.7,1,2.93,57.4,C
11.7,99.6,9.1,2.1,8.4,2.7,2.2,1,1.79,64.3,C
17.4,100.0,9.5,0.4,6.9,2.3,3.7,2,3.51,68.9,B
21.2,100.0,8.7,1.9,8.5,5.3,2.1,3,3.58,50.2,A
22.4,61.6,5.4,0.1,7.3,9.3,1.9,1,1.94,70.2,F
8.8,76.0,0.4,1.6,5.4,6.8,7.2,2,3.19,55.3,C
13.5,59.5,4.3,1.5,5.5,6.0,4.0,3,2.76,47.3,D
12.5,60.7,4.9,1.7,7.6,2.1,1.5,3,2.16,86.1,C
34.0,76.6,5.0,2.3,7.8,4.4,4.7,2,3.4,62.4,C
20.3,81.6,9.7,3.0,6.6,9.9,4.8,3,2.43,52.7,B
17.1,85.0,3.7,1.5,6.8,4.3,8.9,3,2.59,95.6,B
31.8,80.6,0.9,2.9,9.1,4.8,1.7,1,3.66,93.6,B
19.3,77.9,8.1,4.1,7.0,4.1,9.5,1,2.61,44.3,A
8.7,93.6,6.1,2.0,6.1,5.9,3.8,1,3.15,86.5,C
17.4,100.0,2.6,1.2,6.0,9.4,7.1,2,2.47,72.6,C
21.3,95.6,8.6,3.6,6.9,1.4,2.4,0,2.28,54.5,B
18.0,80.6,2.1,10.0,6.6,8.0,7.5,3,3.22,79.2,D
17.6,58.6,1.7,0.4,6.0,4.3,5.4,2,3.27,50.4,C
8.3,91.5,1.6,0.0,6.8,7.2,1.9,0,3.0,56.2,D
16.6,56.0,7.1,6.1,5.7,8.1,5.8,0,2.98,61.8,D
8.8,63.3,5.8,4.0,4.9,1.6,6.3,2,3.34,54.3,D
15.1,71.9,1.7,0.3,7.8,6.2,9.8,0,2.65,72.2,B
10.7,85.5,6.0,2.8,6.5,2.2,10.0,1,3.06,64.9,B
27.3,80.6,2.7,2.9,6.1,7.3,3.9,2,2.93,92.1,B
14.8,76.5,8.9,1.9,5.5,8.6,3.9,3,3.24,65.5,C
6.6,74.5,4.9,6.9,6.7,8.9,1.4,1,2.49,50.3,F
6.3,98.5,9.6,0.4,6.3,7.4,3.1,3,2.53,48.2,C
12.5,78.9,2.4,1.2,6.9,3.9,3.9,0,3.02,63.1,B
12.6,69.0,0.7,5.0,8.3,6.2,3.1,1,3.19,82.6,D
12.2,78.9,9.1,0.1,4.8,7.9,6.2,3,3.74,97.9,C
12.0,100.0,7.5,4.4,4.5,9.3,4.8,2,3.36,64.9,D
1.8,89.8,4.9,0.5,7.3,4.7,8.1,0,3.81,70.4,C
21.6,70.0,7.1,4.1,10.0,7.6,4.7,3,3.46,65.3,A
16.4,76.4,2.9,3.0,6.1,2.2,8.9,0,3.09,67.5,B
23.6,72.6,0.8,1.3,4.1,7.3,9.6,3,2.84,76.4,C
22.4,63.2,0.5,5.3,7.8,3.8,1.6,2,2.72,50.7,D
5.5,100.0,6.5,2.8,6.4,9.3,3.1,1,3.42,44.7,C
3.5,61.1,3.0,2.9,7.3,9.5,7.1,3,2.45,56.3,D
22.3,66.4,8.7,0.1,6.1,3.8,2.7,0,2.92,94.7,B
11.2,86.7,0.4,0.2,5.3,6.5,6.8,2,2.11,88.4,C
7.1,76.2,4.9,0.5,5.8,8.8,3.6,1,3.2,75.9,C
12.9,90.1,3.7,4.2,5.9,5.0,8.1,0,3.0,89.0,B
3.3,81.1,7.4,1.2,6.5,8.4,7.9,2,2.5,57.1,C
10.6,86.2,3.9,5.4,5.8,4.4,8.4,0,2.39,76.9,D
5.9,87.5,0.6,0.4,6.5,6.4,4.2,2,1.6,64.3,D
10.3,66.7,3.4,5.6,5.4,1.2,3.1,1,2.95,53.6,C
18.4,92.3,7.7,5.0,6.2,5.7,9.2,1,2.25,82.5,B
19.6,89.7,0.4,2.8,4.9,7.5,4.3,0,2.92,90.0,D
9.6,86.4,1.3,10.0,7.7,6.5,5.5,2,3.29,54.6,C
10.9,62.1,6.5,4.4,7.1,4.2,8.2,3,3.54,42.0,C
16.1,69.6,8.7,2.5,6.4,4.5,2.0,1,2.83,57.0,C
8.6,76.5,8.3,1.7,7.9,3.3,9.9,3,2.16,99.4,B
18.9,75.6,7.9,1.7,5.4,4.9,6.0,3,3.45,58.5,B
9.6,93.8,2.3,7.6,4.7,6.2,9.3,0,2.72,41.4,C
19.9,75.5,8.4,2.9,5.3,7.6,4.1,0,2.87,65.3,C
19.0,61.0,7.2,2.8,6.0,5.5,6.6,0,3.17,96.9,C
8.5,91.4,9.3,2.3,9.2,5.6,1.4,2,2.69,68.1,B
10.7,74.0,0.5,0.6,6.9,3.4,3.5,1,2.14,80.6,C
18.4,94.0,6.3,2.9,7.9,2.3,5.9,1,2.17,71.4,C
16.3,73.9,8.9,2.0,5.9,2.2,4.5,3,2.68,43.1,C
22.5,71.0,8.5,0.3,5.2,8.7,5.4,0,2.51,60.3,C
